,Student ID,name_x,gender,grade,school,reading_score,math_score,School ID,name_y,type,size,budget
11,28093,Lauren Moore,F,10th,Rodriguez High School,84,85,11,Rodriguez High School,District,3999,2547363
11,28094,Christopher Duffy,M,10th,Rodriguez High School,88,57,11,Rodriguez High School,District,3999,2547363
11,28095,David Singleton,M,12th,Rodriguez High School,83,79,11,Rodriguez High School,District,3999,2547363
11,28096,Jason Davis,M,11th,Rodriguez High School,76,86,11,Rodriguez High School,District,3999,2547363
11,28097,Madison Wilson,F,11th,Rodriguez High School,68,97,11,Rodriguez High School,District,3999,2547363
11,28098,Tristan Cummings,M,12th,Rodriguez High School,70,70,11,Rodriguez High School,District,3999,2547363
11,28099,Lindsey Greer,F,9th,Rodriguez High School,98,58,11,Rodriguez High School,District,3999,2547363
11,28100,Jeremiah Franklin,M,10th,Rodriguez High School,87,89,11,Rodriguez High School,District,3999,2547363
11,28101,Mark Schwartz,M,11th,Rodriguez High School,76,58,11,Rodriguez High School,District,3999,2547363
11,28102,Shawn Christensen,M,9th,Rodriguez High School,73,77,11,Rodriguez High School,District,3999,2547363
11,28103,Tim Tran,M,12th,Rodriguez High School,70,65,11,Rodriguez High School,District,3999,2547363
11,28104,Nancy Ramsey,F,12th,Rodriguez High School,72,98,11,Rodriguez High School,District,3999,2547363
11,28105,Tommy Johnson,M,12th,Rodriguez High School,71,57,11,Rodriguez High School,District,3999,2547363
11,28106,Kayla Farmer,F,12th,Rodriguez High School,85,63,11,Rodriguez High School,District,3999,2547363
11,28107,Eric Porter,M,9th,Rodriguez High School,90,78,11,Rodriguez High School,District,3999,2547363
11,28108,Sean Sullivan,M,10th,Rodriguez High School,80,85,11,Rodriguez High School,District,3999,2547363
11,28109,Rhonda Williams,F,10th,Rodriguez High School,65,65,11,Rodriguez High School,District,3999,2547363
11,28110,Mario Kramer,M,9th,Rodriguez High School,69,69,11,Rodriguez High School,District,3999,2547363
11,28111,David Delgado,M,12th,Rodriguez High School,84,90,11,Rodriguez High School,District,3999,2547363
11,28112,Thomas Phillips,M,12th,Rodriguez High School,63,72,11,Rodriguez High School,District,3999,2547363
11,28113,Stephanie Edwards,F,9th,Rodriguez High School,72,55,11,Rodriguez High School,District,3999,2547363
11,28114,Patrick Mcdaniel PhD,M,10th,Rodriguez High School,86,60,11,Rodriguez High School,District,3999,2547363
11,28115,Morgan Ramos,F,11th,Rodriguez High School,79,75,11,Rodriguez High School,District,3999,2547363
11,28116,Willie Dean,M,10th,Rodriguez High School,79,74,11,Rodriguez High School,District,3999,2547363
11,28117,John Hamilton,M,11th,Rodriguez High School,74,72,11,Rodriguez High School,District,3999,2547363
11,28118,Tyler Mora,M,9th,Rodriguez High School,88,99,11,Rodriguez High School,District,3999,2547363
11,28119,Anthony Tran,M,9th,Rodriguez High School,70,81,11,Rodriguez High School,District,3999,2547363
11,28120,Stephanie Mcintosh,F,9th,Rodriguez High School,96,62,11,Rodriguez High School,District,3999,2547363
11,28121,Gabriel Williams,M,12th,Rodriguez High School,83,78,11,Rodriguez High School,District,3999,2547363
11,28122,Benjamin Williams,M,10th,Rodriguez High School,75,99,11,Rodriguez High School,District,3999,2547363
11,28123,Jennifer Rowland,F,10th,Rodriguez High School,85,86,11,Rodriguez High School,District,3999,2547363
11,28124,Maria Weber,F,11th,Rodriguez High School,75,73,11,Rodriguez High School,District,3999,2547363
11,28125,Paula Wright,F,10th,Rodriguez High School,71,95,11,Rodriguez High School,District,3999,2547363
11,28126,Angela Garner,F,12th,Rodriguez High School,89,93,11,Rodriguez High School,District,3999,2547363
11,28127,Scott Black,M,9th,Rodriguez High School,95,60,11,Rodriguez High School,District,3999,2547363
11,28128,Shawn Jacobson,M,12th,Rodriguez High School,84,79,11,Rodriguez High School,District,3999,2547363
11,28129,Jennifer Massey,F,10th,Rodriguez High School,83,62,11,Rodriguez High School,District,3999,2547363
11,28130,Philip Martin,M,9th,Rodriguez High School,78,56,11,Rodriguez High School,District,3999,2547363
11,28131,Kristin Kennedy,F,10th,Rodriguez High School,92,69,11,Rodriguez High School,District,3999,2547363
11,28132,Patricia Jones,F,9th,Rodriguez High School,79,71,11,Rodriguez High School,District,3999,2547363
11,28133,Dr. Brooke Williams,F,12th,Rodriguez High School,65,84,11,Rodriguez High School,District,3999,2547363
11,28134,David Stanton,M,10th,Rodriguez High School,71,88,11,Rodriguez High School,District,3999,2547363
11,28135,Elizabeth Farmer,F,10th,Rodriguez High School,95,88,11,Rodriguez High School,District,3999,2547363
11,28136,Steven Lee,M,11th,Rodriguez High School,68,85,11,Rodriguez High School,District,3999,2547363
11,28137,Ashley Watson,F,11th,Rodriguez High School,75,87,11,Rodriguez High School,District,3999,2547363
11,28138,Ashley Serrano,F,12th,Rodriguez High School,84,68,11,Rodriguez High School,District,3999,2547363
11,28139,Stephanie Davis,F,11th,Rodriguez High School,98,93,11,Rodriguez High School,District,3999,2547363
11,28140,Connor Lowery,M,12th,Rodriguez High School,74,90,11,Rodriguez High School,District,3999,2547363
11,28141,Barbara Thompson,F,9th,Rodriguez High School,83,55,11,Rodriguez High School,District,3999,2547363
11,28142,Leah Ross,F,11th,Rodriguez High School,99,89,11,Rodriguez High School,District,3999,2547363
11,28143,Judith Taylor,F,11th,Rodriguez High School,64,78,11,Rodriguez High School,District,3999,2547363
11,28144,John Ferguson,M,12th,Rodriguez High School,98,56,11,Rodriguez High School,District,3999,2547363
11,28145,John Brown,M,11th,Rodriguez High School,80,70,11,Rodriguez High School,District,3999,2547363
11,28146,David Hanson,M,12th,Rodriguez High School,67,75,11,Rodriguez High School,District,3999,2547363
11,28147,Debra Perry,F,10th,Rodriguez High School,90,71,11,Rodriguez High School,District,3999,2547363
11,28148,Derrick Potter,M,11th,Rodriguez High School,68,90,11,Rodriguez High School,District,3999,2547363
11,28149,Joshua Simpson,M,12th,Rodriguez High School,72,75,11,Rodriguez High School,District,3999,2547363
11,28150,Duane Bailey,M,10th,Rodriguez High School,83,84,11,Rodriguez High School,District,3999,2547363
11,28151,Thomas Wagner,M,10th,Rodriguez High School,78,96,11,Rodriguez High School,District,3999,2547363
11,28152,Robert Edwards PhD,M,10th,Rodriguez High School,82,82,11,Rodriguez High School,District,3999,2547363
11,28153,Samuel Evans,M,12th,Rodriguez High School,69,94,11,Rodriguez High School,District,3999,2547363
11,28154,Ronald Norris,M,10th,Rodriguez High School,75,73,11,Rodriguez High School,District,3999,2547363
11,28155,Karen Grant,F,12th,Rodriguez High School,63,76,11,Rodriguez High School,District,3999,2547363
11,28156,Brittany Williams,F,12th,Rodriguez High School,88,96,11,Rodriguez High School,District,3999,2547363
11,28157,Rebecca Bates,F,10th,Rodriguez High School,83,64,11,Rodriguez High School,District,3999,2547363
11,28158,David Terry,M,11th,Rodriguez High School,72,98,11,Rodriguez High School,District,3999,2547363
11,28159,Joe Johnson,M,12th,Rodriguez High School,84,75,11,Rodriguez High School,District,3999,2547363
11,28160,David Perez,M,11th,Rodriguez High School,84,93,11,Rodriguez High School,District,3999,2547363
11,28161,Joshua Buchanan,M,11th,Rodriguez High School,95,56,11,Rodriguez High School,District,3999,2547363
11,28162,Joseph Randall,M,10th,Rodriguez High School,76,91,11,Rodriguez High School,District,3999,2547363
11,28163,Sean Bird,M,11th,Rodriguez High School,63,99,11,Rodriguez High School,District,3999,2547363
11,28164,Kimberly Wilson,F,11th,Rodriguez High School,88,57,11,Rodriguez High School,District,3999,2547363
11,28165,Brittney Moore,F,10th,Rodriguez High School,71,90,11,Rodriguez High School,District,3999,2547363
11,28166,David Williams,M,10th,Rodriguez High School,92,58,11,Rodriguez High School,District,3999,2547363
11,28167,Peter Martinez,M,10th,Rodriguez High School,81,83,11,Rodriguez High School,District,3999,2547363
11,28168,Michele Jacobs,F,11th,Rodriguez High School,75,98,11,Rodriguez High School,District,3999,2547363
11,28169,Ross Martinez,M,9th,Rodriguez High School,86,87,11,Rodriguez High School,District,3999,2547363
11,28170,Cameron Perez,M,10th,Rodriguez High School,90,99,11,Rodriguez High School,District,3999,2547363
11,28171,Ronald Doyle,M,11th,Rodriguez High School,90,95,11,Rodriguez High School,District,3999,2547363
11,28172,Chad Arnold,M,11th,Rodriguez High School,89,61,11,Rodriguez High School,District,3999,2547363
11,28173,Danielle Allen,F,10th,Rodriguez High School,68,83,11,Rodriguez High School,District,3999,2547363
11,28174,Joshua Hubbard,M,11th,Rodriguez High School,95,78,11,Rodriguez High School,District,3999,2547363
11,28175,Kelly Gutierrez,F,12th,Rodriguez High School,70,75,11,Rodriguez High School,District,3999,2547363
11,28176,Alexis Walker,F,11th,Rodriguez High School,72,61,11,Rodriguez High School,District,3999,2547363
11,28177,Christopher Freeman,M,12th,Rodriguez High School,73,81,11,Rodriguez High School,District,3999,2547363
11,28178,Casey Perry,M,9th,Rodriguez High School,97,97,11,Rodriguez High School,District,3999,2547363
11,28179,David Walker,M,10th,Rodriguez High School,71,99,11,Rodriguez High School,District,3999,2547363
11,28180,Laura Martin,F,9th,Rodriguez High School,81,69,11,Rodriguez High School,District,3999,2547363
11,28181,Christine Riley,F,12th,Rodriguez High School,67,59,11,Rodriguez High School,District,3999,2547363
11,28182,Christopher Griffith,M,11th,Rodriguez High School,74,92,11,Rodriguez High School,District,3999,2547363
11,28183,Timothy Miles,M,10th,Rodriguez High School,74,88,11,Rodriguez High School,District,3999,2547363
11,28184,Timothy Hill,M,10th,Rodriguez High School,77,62,11,Rodriguez High School,District,3999,2547363
11,28185,James Davis,M,10th,Rodriguez High School,75,81,11,Rodriguez High School,District,3999,2547363
11,28186,Dawn Scott,F,11th,Rodriguez High School,69,63,11,Rodriguez High School,District,3999,2547363
11,28187,William Hampton,M,12th,Rodriguez High School,94,99,11,Rodriguez High School,District,3999,2547363
11,28188,Kevin Gibbs,M,12th,Rodriguez High School,90,76,11,Rodriguez High School,District,3999,2547363
11,28189,Leah Wilcox,F,11th,Rodriguez High School,70,87,11,Rodriguez High School,District,3999,2547363
11,28190,Edward Byrd,M,10th,Rodriguez High School,72,60,11,Rodriguez High School,District,3999,2547363
11,28191,Erica Mccarty,F,11th,Rodriguez High School,76,77,11,Rodriguez High School,District,3999,2547363
11,28192,Sydney Owens,F,11th,Rodriguez High School,83,61,11,Rodriguez High School,District,3999,2547363
11,28193,Kelly Bates,F,11th,Rodriguez High School,92,79,11,Rodriguez High School,District,3999,2547363
11,28194,Kristin Jones,F,11th,Rodriguez High School,89,77,11,Rodriguez High School,District,3999,2547363
11,28195,Edwin Padilla,M,11th,Rodriguez High School,95,69,11,Rodriguez High School,District,3999,2547363
11,28196,Jack Perez,M,11th,Rodriguez High School,66,82,11,Rodriguez High School,District,3999,2547363
11,28197,Tyler Keller,M,10th,Rodriguez High School,66,57,11,Rodriguez High School,District,3999,2547363
11,28198,Cynthia Mclaughlin PhD,F,12th,Rodriguez High School,63,58,11,Rodriguez High School,District,3999,2547363
11,28199,Jason Ashley,M,9th,Rodriguez High School,75,55,11,Rodriguez High School,District,3999,2547363
11,28200,Jacob Brown,M,9th,Rodriguez High School,69,63,11,Rodriguez High School,District,3999,2547363
11,28201,Curtis Riley,M,10th,Rodriguez High School,75,63,11,Rodriguez High School,District,3999,2547363
11,28202,Billy Johnson,M,11th,Rodriguez High School,99,85,11,Rodriguez High School,District,3999,2547363
11,28203,Sarah Avery,F,12th,Rodriguez High School,87,71,11,Rodriguez High School,District,3999,2547363
11,28204,Gregory Davies,M,9th,Rodriguez High School,72,66,11,Rodriguez High School,District,3999,2547363
11,28205,Dustin Hernandez,M,10th,Rodriguez High School,93,91,11,Rodriguez High School,District,3999,2547363
11,28206,Jeffrey Le,M,10th,Rodriguez High School,98,84,11,Rodriguez High School,District,3999,2547363
11,28207,Angela Wang,F,10th,Rodriguez High School,66,72,11,Rodriguez High School,District,3999,2547363
11,28208,Louis Ortiz,M,12th,Rodriguez High School,79,97,11,Rodriguez High School,District,3999,2547363
11,28209,Michael Riley,M,12th,Rodriguez High School,66,85,11,Rodriguez High School,District,3999,2547363
11,28210,Sheryl Holmes,F,11th,Rodriguez High School,87,75,11,Rodriguez High School,District,3999,2547363
11,28211,Kevin Hamilton,M,9th,Rodriguez High School,83,77,11,Rodriguez High School,District,3999,2547363
11,28212,Mark Smith,M,9th,Rodriguez High School,73,68,11,Rodriguez High School,District,3999,2547363
11,28213,Kim Henderson,F,10th,Rodriguez High School,86,95,11,Rodriguez High School,District,3999,2547363
11,28214,Jessica Forbes,F,10th,Rodriguez High School,85,78,11,Rodriguez High School,District,3999,2547363
11,28215,Lindsay Mendoza,F,11th,Rodriguez High School,84,57,11,Rodriguez High School,District,3999,2547363
11,28216,Cassie Jacobs,F,9th,Rodriguez High School,93,91,11,Rodriguez High School,District,3999,2547363
11,28217,Tammy Powell,F,12th,Rodriguez High School,84,63,11,Rodriguez High School,District,3999,2547363
11,28218,Sean Davis,M,9th,Rodriguez High School,79,75,11,Rodriguez High School,District,3999,2547363
11,28219,Michelle Wells,F,10th,Rodriguez High School,69,58,11,Rodriguez High School,District,3999,2547363
11,28220,Gina Le,F,10th,Rodriguez High School,80,85,11,Rodriguez High School,District,3999,2547363
11,28221,Cathy Jones,F,12th,Rodriguez High School,95,56,11,Rodriguez High School,District,3999,2547363
11,28222,Melissa Wallace,F,12th,Rodriguez High School,69,63,11,Rodriguez High School,District,3999,2547363
11,28223,Wesley Taylor,M,10th,Rodriguez High School,97,92,11,Rodriguez High School,District,3999,2547363
11,28224,Paul Stephenson,M,9th,Rodriguez High School,64,78,11,Rodriguez High School,District,3999,2547363
11,28225,John Garrison,M,9th,Rodriguez High School,97,58,11,Rodriguez High School,District,3999,2547363
11,28226,Tyler Stephens,M,12th,Rodriguez High School,82,63,11,Rodriguez High School,District,3999,2547363
11,28227,Jim Alvarez,M,9th,Rodriguez High School,99,93,11,Rodriguez High School,District,3999,2547363
11,28228,Jerome Brooks,M,10th,Rodriguez High School,70,68,11,Rodriguez High School,District,3999,2547363
11,28229,William Padilla,M,10th,Rodriguez High School,69,75,11,Rodriguez High School,District,3999,2547363
11,28230,Valerie Scott,F,9th,Rodriguez High School,69,67,11,Rodriguez High School,District,3999,2547363
11,28231,Theresa May,F,10th,Rodriguez High School,63,66,11,Rodriguez High School,District,3999,2547363
11,28232,Richard Armstrong,M,9th,Rodriguez High School,81,72,11,Rodriguez High School,District,3999,2547363
11,28233,Christopher Mack,M,12th,Rodriguez High School,94,60,11,Rodriguez High School,District,3999,2547363
11,28234,Lisa Campbell,F,12th,Rodriguez High School,68,98,11,Rodriguez High School,District,3999,2547363
11,28235,Jason Conley,M,9th,Rodriguez High School,66,61,11,Rodriguez High School,District,3999,2547363
11,28236,Melissa Gross,F,12th,Rodriguez High School,72,68,11,Rodriguez High School,District,3999,2547363
11,28237,Mark Hardy DDS,M,9th,Rodriguez High School,92,57,11,Rodriguez High School,District,3999,2547363
11,28238,Amber Russell,F,9th,Rodriguez High School,84,59,11,Rodriguez High School,District,3999,2547363
11,28239,Kelly Hernandez,F,9th,Rodriguez High School,63,85,11,Rodriguez High School,District,3999,2547363
11,28240,Jordan Sandoval,F,9th,Rodriguez High School,63,86,11,Rodriguez High School,District,3999,2547363
11,28241,Erin Wilson,F,10th,Rodriguez High School,80,79,11,Rodriguez High School,District,3999,2547363
11,28242,David Mullen,M,11th,Rodriguez High School,72,67,11,Rodriguez High School,District,3999,2547363
11,28243,Adam Parrish,M,12th,Rodriguez High School,78,56,11,Rodriguez High School,District,3999,2547363
11,28244,Steven Carrillo,M,12th,Rodriguez High School,88,96,11,Rodriguez High School,District,3999,2547363
11,28245,Travis Anderson,M,9th,Rodriguez High School,84,64,11,Rodriguez High School,District,3999,2547363
11,28246,Karen Johnson,F,11th,Rodriguez High School,77,78,11,Rodriguez High School,District,3999,2547363
11,28247,Ryan Jones,M,9th,Rodriguez High School,81,95,11,Rodriguez High School,District,3999,2547363
11,28248,Jack Alexander,M,11th,Rodriguez High School,81,85,11,Rodriguez High School,District,3999,2547363
11,28249,Jo Wallace,F,12th,Rodriguez High School,71,80,11,Rodriguez High School,District,3999,2547363
11,28250,George Cunningham,M,10th,Rodriguez High School,73,78,11,Rodriguez High School,District,3999,2547363
